Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
122,4,0,0,1,21,0.0,0.802,0.198,TRUE
117,5,0,0,1,19,0.261,0.619,0.119,FALSE
159,5,0,0,4,26,0.164,0.836,0.0,TRUE
97,3,0,0,2,21,0.252,0.748,0.0,TRUE
97,5,0,0,2,16,0.136,0.704,0.161,TRUE
115,4,2,0,1,20,0.241,0.639,0.12,TRUE
87,5,0,0,0,13,0.0,0.753,0.247,FALSE
53,3,0,0,1,11,0.0,1.0,0.0,FALSE
67,5,0,0,0,10,0.161,0.511,0.328,FALSE
187,4,0,0,4,33,0.134,0.79,0.076,TRUE
97,6,0,0,1,14,0.156,0.844,0.0,TRUE
61,4,2,0,1,12,0.0,1.0,0.0,TRUE
86,4,2,0,4,15,0.0,0.773,0.227,FALSE
113,5,0,0,0,19,0.0,0.896,0.104,FALSE
66,5,0,0,0,11,0.0,1.0,0.0,TRUE
64,4,0,0,1,11,0.0,1.0,0.0,TRUE
95,4,0,0,1,17,0.347,0.653,0.0,TRUE
131,4,10,0,2,23,0.225,0.775,0.0,TRUE
72,5,0,0,1,11,0.0,1.0,0.0,FALSE
88,4,0,0,2,15,0.162,0.838,0.0,FALSE
63,4,1,0,0,11,0.196,0.804,0.0,FALSE
24,4,0,0,0,5,0.0,1.0,0.0,TRUE
59,5,0,0,0,9,0.0,0.714,0.286,TRUE
112,4,0,0,1,21,0.0,1.0,0.0,TRUE
142,5,0,0,0,23,0.091,0.791,0.119,FALSE
54,6,0,0,0,7,0.0,0.328,0.672,FALSE
78,4,0,0,2,14,0.274,0.435,0.291,TRUE
161,4,0,0,4,29,0.048,0.952,0.0,TRUE
101,4,4,0,2,18,0.43,0.57,0.0,TRUE
199,4,4,0,3,35,0.091,0.909,0.0,TRUE
157,5,0,0,1,25,0.098,0.902,0.0,FALSE
127,5,9,0,2,21,0.0,0.905,0.095,FALSE
100,4,4,0,1,18,0.157,0.714,0.129,TRUE
194,5,0,0,1,32,0.188,0.746,0.066,TRUE
166,3,0,0,2,34,0.161,0.747,0.092,FALSE
57,4,3,0,0,10,0.0,1.0,0.0,TRUE
147,5,4,0,0,24,0.0,1.0,0.0,TRUE
60,4,1,0,2,12,0.189,0.682,0.129,TRUE
123,5,0,0,0,19,0.109,0.891,0.0,TRUE
95,4,14,0,1,18,0.0,1.0,0.0,FALSE
132,6,0,0,2,19,0.139,0.861,0.0,TRUE
157,4,8,0,1,28,0.0,1.0,0.0,TRUE
132,5,0,0,1,21,0.0,1.0,0.0,TRUE
64,5,1,0,0,10,0.234,0.565,0.202,FALSE
60,4,4,0,1,11,0.0,0.82,0.18,TRUE
87,5,0,0,0,14,0.0,1.0,0.0,TRUE
91,3,0,0,0,19,0.177,0.542,0.28,TRUE
110,5,0,0,0,18,0.0,1.0,0.0,FALSE
97,5,0,0,1,15,0.0,1.0,0.0,FALSE
73,5,0,0,0,12,0.0,1.0,0.0,FALSE
111,5,8,0,0,18,0.179,0.821,0.0,TRUE
87,4,8,0,2,15,0.0,1.0,0.0,TRUE
55,4,2,0,0,11,0.265,0.735,0.0,TRUE
74,4,5,0,1,13,0.149,0.851,0.0,TRUE
122,5,2,0,2,20,0.0,0.849,0.151,TRUE
127,4,2,0,2,23,0.231,0.769,0.0,TRUE
102,4,3,0,2,20,0.0,1.0,0.0,TRUE
64,4,0,0,1,11,0.0,1.0,0.0,FALSE
93,5,0,0,1,15,0.119,0.734,0.147,FALSE
117,5,1,0,0,19,0.181,0.724,0.095,TRUE
38,6,0,0,0,5,0.0,1.0,0.0,TRUE
113,5,0,0,2,19,0.0,0.751,0.249,TRUE
110,5,0,0,1,17,0.0,1.0,0.0,TRUE
91,4,10,0,1,17,0.0,0.879,0.121,FALSE
73,5,0,0,0,12,0.0,0.625,0.375,TRUE
99,6,0,0,0,14,0.24,0.76,0.0,FALSE
86,5,0,0,4,13,0.132,0.508,0.36,TRUE
95,5,6,0,1,16,0.0,1.0,0.0,FALSE
169,5,0,0,1,27,0.0,0.903,0.097,FALSE
64,5,0,0,1,10,0.0,1.0,0.0,TRUE
77,4,0,0,1,14,0.0,1.0,0.0,FALSE
150,4,2,0,1,26,0.0,1.0,0.0,FALSE
121,4,2,1,1,21,0.088,0.599,0.313,TRUE
92,4,4,0,1,16,0.0,1.0,0.0,TRUE
50,5,0,0,1,8,0.0,0.705,0.295,TRUE
55,6,6,0,0,8,0.0,1.0,0.0,TRUE
47,5,0,0,0,8,0.0,1.0,0.0,FALSE
65,6,0,0,1,9,0.0,1.0,0.0,TRUE
135,4,0,0,2,24,0.0,1.0,0.0,FALSE
60,4,6,0,0,11,0.228,0.57,0.203,FALSE
58,4,2,0,0,10,0.0,1.0,0.0,TRUE
44,8,0,0,0,5,0.396,0.33,0.275,FALSE
71,5,4,0,1,11,0.0,0.813,0.187,FALSE
81,5,0,0,1,12,0.0,0.536,0.464,TRUE
160,5,0,0,2,26,0.145,0.759,0.096,FALSE
80,4,0,0,1,15,0.0,0.751,0.249,TRUE
71,5,0,1,0,11,0.206,0.794,0.0,FALSE
89,5,0,0,0,15,0.0,0.844,0.156,TRUE
149,4,8,0,3,27,0.0,1.0,0.0,TRUE
62,5,0,0,0,10,0.303,0.526,0.171,FALSE
60,5,0,0,0,10,0.0,1.0,0.0,FALSE
106,5,0,0,2,16,0.0,1.0,0.0,FALSE
192,5,0,0,1,31,0.128,0.778,0.094,TRUE
169,5,4,0,4,25,0.121,0.783,0.096,TRUE
64,4,0,0,2,12,0.261,0.739,0.0,FALSE
54,5,0,0,0,8,0.0,0.674,0.326,FALSE
97,6,0,0,0,14,0.172,0.828,0.0,FALSE
185,5,0,0,1,27,0.084,0.75,0.166,FALSE
85,5,0,0,3,13,0.0,1.0,0.0,TRUE
54,4,2,0,0,10,0.0,1.0,0.0,TRUE
79,4,0,0,1,14,0.0,1.0,0.0,TRUE
179,5,0,0,3,27,0.0,0.88,0.12,TRUE
96,4,0,0,0,17,0.14,0.725,0.135,TRUE
73,6,0,0,1,10,0.268,0.732,0.0,TRUE
200,4,8,0,1,34,0.081,0.919,0.0,TRUE
81,5,0,0,1,13,0.0,0.811,0.189,FALSE
117,4,0,0,1,22,0.163,0.837,0.0,TRUE
51,4,1,0,0,10,0.0,1.0,0.0,TRUE
101,5,0,0,1,17,0.316,0.583,0.102,TRUE
81,4,0,0,2,15,0.118,0.588,0.294,TRUE
70,4,0,0,1,13,0.247,0.753,0.0,TRUE
58,4,2,0,1,10,0.0,0.811,0.189,TRUE
113,5,0,0,1,18,0.0,0.662,0.338,TRUE
99,4,5,0,0,17,0.162,0.838,0.0,TRUE
67,4,2,0,0,13,0.0,1.0,0.0,TRUE
94,4,0,0,1,18,0.0,0.859,0.141,FALSE
76,6,4,0,3,11,0.182,0.471,0.347,TRUE
210,4,6,0,1,37,0.08,0.689,0.231,TRUE
171,4,0,0,2,30,0.151,0.772,0.077,TRUE
94,5,0,0,0,14,0.0,0.855,0.145,FALSE
50,4,1,0,0,9,0.0,1.0,0.0,TRUE
149,5,0,1,3,24,0.133,0.775,0.092,TRUE
233,5,0,0,4,37,0.155,0.785,0.059,FALSE
159,4,11,0,3,27,0.08,0.92,0.0,TRUE
84,3,1,0,3,19,0.115,0.885,0.0,TRUE
122,5,0,0,2,19,0.206,0.794,0.0,TRUE
165,3,4,0,1,35,0.0,1.0,0.0,FALSE
73,4,0,0,1,13,0.0,1.0,0.0,FALSE
100,4,1,0,4,19,0.11,0.8,0.09,TRUE
55,4,0,0,0,10,0.0,0.762,0.238,FALSE
117,5,0,0,1,19,0.0,0.845,0.155,TRUE
142,4,2,0,2,25,0.14,0.86,0.0,FALSE
84,5,5,0,2,14,0.257,0.743,0.0,FALSE
132,4,0,0,1,26,0.18,0.752,0.069,FALSE
76,6,0,0,1,11,0.219,0.781,0.0,FALSE
68,4,1,0,1,12,0.0,1.0,0.0,FALSE
77,5,2,0,2,12,0.408,0.592,0.0,FALSE
66,4,0,0,0,12,0.0,1.0,0.0,FALSE
89,5,0,0,1,13,0.299,0.701,0.0,FALSE
93,4,5,0,0,16,0.0,0.814,0.186,TRUE
131,5,4,0,3,22,0.0,0.855,0.145,TRUE
58,5,0,0,2,9,0.0,0.777,0.223,FALSE
70,4,0,0,1,14,0.14,0.86,0.0,TRUE
105,4,2,0,1,18,0.0,1.0,0.0,TRUE
64,4,0,0,0,11,0.0,1.0,0.0,FALSE
153,4,3,0,5,27,0.0,1.0,0.0,TRUE
131,5,2,0,2,21,0.0,0.881,0.119,TRUE
96,4,0,0,1,17,0.158,0.698,0.144,FALSE
106,4,6,0,0,21,0.082,0.918,0.0,TRUE
69,4,0,0,1,14,0.0,1.0,0.0,TRUE
223,4,5,0,3,42,0.066,0.934,0.0,TRUE
77,5,4,0,0,12,0.22,0.78,0.0,TRUE
83,4,0,0,0,15,0.176,0.824,0.0,TRUE
191,5,6,0,1,30,0.066,0.934,0.0,FALSE
141,5,0,0,1,21,0.0,0.848,0.152,TRUE
94,7,0,0,2,11,0.0,0.595,0.405,TRUE
96,4,0,0,1,17,0.196,0.804,0.0,TRUE
101,5,0,0,1,17,0.15,0.601,0.249,FALSE
141,4,2,0,1,25,0.0,1.0,0.0,TRUE
96,5,0,0,2,15,0.0,1.0,0.0,TRUE
82,4,2,0,1,15,0.13,0.87,0.0,TRUE
160,5,1,0,0,26,0.0,1.0,0.0,TRUE
55,6,0,0,0,8,0.0,1.0,0.0,TRUE
143,4,0,0,3,25,0.114,0.886,0.0,TRUE
62,4,0,0,0,11,0.0,0.781,0.219,TRUE
47,3,0,0,1,10,0.0,1.0,0.0,FALSE
102,5,5,0,2,17,0.0,1.0,0.0,TRUE
77,4,0,0,1,15,0.136,0.864,0.0,FALSE
126,5,0,0,0,19,0.0,0.672,0.328,FALSE
90,5,2,0,2,15,0.0,1.0,0.0,TRUE
75,4,3,0,1,13,0.0,1.0,0.0,FALSE
54,4,0,0,0,11,0.0,1.0,0.0,TRUE
68,5,0,0,1,10,0.0,1.0,0.0,TRUE
108,5,10,0,0,18,0.0,0.863,0.137,TRUE
95,6,0,0,2,13,0.147,0.705,0.147,TRUE
109,5,0,0,3,16,0.0,0.852,0.148,TRUE
140,5,4,0,3,23,0.211,0.789,0.0,TRUE
126,5,0,0,1,20,0.122,0.759,0.118,FALSE
82,4,2,0,1,16,0.148,0.852,0.0,FALSE
155,5,0,0,3,25,0.087,0.913,0.0,TRUE
228,5,3,0,1,36,0.248,0.719,0.032,TRUE
90,3,6,0,2,21,0.059,0.714,0.227,TRUE
120,5,0,0,1,19,0.0,0.918,0.082,TRUE
86,4,0,0,3,15,0.139,0.751,0.11,FALSE
149,5,0,0,2,24,0.105,0.603,0.292,FALSE
134,4,0,0,2,25,0.073,0.801,0.125,TRUE
39,5,0,0,0,6,0.0,0.649,0.351,TRUE
95,5,0,0,0,16,0.0,1.0,0.0,TRUE
135,5,4,5,0,21,0.0,1.0,0.0,FALSE
94,4,6,0,0,16,0.309,0.691,0.0,TRUE
128,5,2,0,1,20,0.17,0.83,0.0,FALSE
70,5,0,0,1,11,0.235,0.588,0.176,FALSE
106,4,0,0,2,19,0.0,0.872,0.128,FALSE
104,4,2,0,2,20,0.325,0.675,0.0,TRUE
93,4,0,0,1,16,0.0,1.0,0.0,FALSE
182,4,0,0,2,32,0.111,0.734,0.155,FALSE
82,4,4,0,1,14,0.087,0.75,0.163,FALSE
129,5,20,0,4,20,0.0,0.833,0.167,TRUE
119,5,6,0,2,20,0.386,0.614,0.0,TRUE
160,5,2,0,1,25,0.254,0.662,0.084,TRUE
33,7,0,0,1,4,0.545,0.455,0.0,TRUE
58,4,0,0,1,10,0.0,1.0,0.0,TRUE
89,5,0,0,0,15,0.0,1.0,0.0,TRUE
117,4,6,0,1,22,0.0,0.875,0.125,TRUE
211,4,8,0,2,36,0.056,0.772,0.172,TRUE
71,4,1,0,3,14,0.099,0.775,0.127,FALSE
180,4,3,0,3,33,0.0,0.917,0.083,FALSE
53,5,0,0,0,9,0.185,0.815,0.0,TRUE
118,4,0,0,0,21,0.0,0.802,0.198,FALSE
60,4,0,0,1,11,0.0,1.0,0.0,FALSE
99,5,4,0,0,16,0.0,0.857,0.143,TRUE
74,4,0,0,1,13,0.355,0.546,0.099,TRUE
105,4,0,0,1,19,0.0,1.0,0.0,TRUE
74,6,4,0,1,10,0.0,0.796,0.204,FALSE
92,5,0,0,0,14,0.149,0.515,0.335,FALSE
94,4,0,0,2,17,0.0,0.87,0.13,FALSE
117,5,0,0,1,19,0.277,0.723,0.0,TRUE
116,5,0,0,0,18,0.0,0.744,0.256,TRUE
221,5,0,0,1,34,0.052,0.917,0.031,FALSE
146,5,10,0,0,24,0.0,0.916,0.084,FALSE
94,3,0,1,2,20,0.0,1.0,0.0,FALSE
145,5,0,0,1,23,0.0,1.0,0.0,TRUE
130,4,12,0,1,23,0.091,0.83,0.079,TRUE
143,5,0,0,3,22,0.112,0.803,0.084,FALSE
88,5,6,0,0,14,0.266,0.734,0.0,FALSE
112,5,6,0,1,17,0.149,0.773,0.077,FALSE
89,4,2,0,3,16,0.0,1.0,0.0,FALSE
41,6,0,0,0,6,0.0,1.0,0.0,FALSE
28,6,0,0,2,4,0.0,1.0,0.0,TRUE
64,5,0,0,0,10,0.0,0.832,0.168,TRUE
114,4,4,0,2,21,0.0,0.939,0.061,FALSE
89,5,2,0,1,13,0.0,1.0,0.0,TRUE
109,4,2,0,0,19,0.0,1.0,0.0,FALSE
79,3,0,0,1,17,0.0,0.925,0.075,FALSE
95,3,2,0,2,21,0.0,1.0,0.0,TRUE
81,4,0,0,1,14,0.217,0.783,0.0,TRUE
93,5,0,0,1,14,0.308,0.564,0.128,FALSE
71,4,2,0,0,13,0.098,0.902,0.0,TRUE
189,5,0,0,3,30,0.21,0.656,0.134,TRUE
98,6,0,0,1,14,0.0,1.0,0.0,TRUE
98,4,4,0,1,17,0.128,0.872,0.0,TRUE
132,6,0,0,3,19,0.188,0.538,0.273,FALSE
140,4,0,0,0,26,0.0,0.887,0.113,FALSE
66,5,0,0,0,11,0.0,1.0,0.0,TRUE
88,6,0,0,1,12,0.0,0.803,0.197,FALSE
136,5,0,0,3,21,0.0,0.802,0.198,TRUE
123,4,0,0,0,23,0.189,0.642,0.17,TRUE
55,5,0,0,1,9,0.133,0.867,0.0,FALSE
144,5,0,0,1,23,0.0,0.907,0.093,TRUE
75,4,0,0,0,14,0.145,0.855,0.0,FALSE
82,3,2,0,1,17,0.123,0.877,0.0,FALSE
69,6,0,0,2,10,0.0,1.0,0.0,FALSE
148,5,0,0,3,24,0.125,0.769,0.106,TRUE
97,3,4,0,2,21,0.14,0.86,0.0,FALSE
58,5,2,0,0,9,0.0,0.543,0.457,FALSE
105,4,3,0,0,20,0.132,0.737,0.131,TRUE
94,4,1,0,1,18,0.089,0.911,0.0,TRUE
78,6,0,0,1,11,0.248,0.752,0.0,FALSE
128,4,2,0,3,22,0.0,1.0,0.0,FALSE
53,3,0,0,1,11,0.0,1.0,0.0,FALSE
63,4,0,0,1,11,0.0,1.0,0.0,FALSE
112,7,0,0,3,14,0.155,0.845,0.0,TRUE
140,6,0,0,2,19,0.071,0.81,0.119,FALSE
149,5,0,0,2,22,0.0,0.873,0.127,TRUE
164,4,7,0,3,30,0.085,0.915,0.0,TRUE
99,4,0,0,2,17,0.0,0.86,0.14,TRUE
161,4,0,0,3,29,0.0,1.0,0.0,TRUE
122,4,7,0,3,22,0.0,0.826,0.174,TRUE
79,4,2,0,1,14,0.139,0.861,0.0,TRUE
107,4,0,0,1,20,0.111,0.763,0.126,TRUE
105,5,0,0,0,16,0.167,0.833,0.0,TRUE
81,5,0,0,1,13,0.0,1.0,0.0,TRUE
127,6,2,0,5,17,0.0,0.851,0.149,TRUE
233,4,8,0,4,42,0.072,0.81,0.117,TRUE
134,4,0,0,1,24,0.098,0.902,0.0,TRUE
90,5,2,0,1,15,0.0,1.0,0.0,FALSE
90,4,5,0,1,18,0.0,1.0,0.0,TRUE
142,4,24,0,1,24,0.087,0.913,0.0,TRUE
94,4,2,0,0,17,0.135,0.865,0.0,TRUE
190,4,7,0,5,32,0.04,0.862,0.098,TRUE
71,5,0,0,2,11,0.0,1.0,0.0,FALSE
172,5,7,0,5,27,0.088,0.912,0.0,TRUE
80,4,4,0,4,15,0.0,0.875,0.125,TRUE
74,5,0,0,1,11,0.0,1.0,0.0,FALSE
222,4,4,0,1,38,0.0,1.0,0.0,FALSE
265,5,0,0,4,40,0.0,0.922,0.078,TRUE
130,4,3,0,4,25,0.0,0.94,0.06,FALSE
180,4,6,0,0,34,0.0,0.904,0.096,TRUE
200,5,13,0,3,31,0.07,0.703,0.227,TRUE
191,5,0,0,1,31,0.113,0.887,0.0,TRUE
76,4,0,0,2,14,0.0,1.0,0.0,TRUE
40,4,0,0,1,7,0.0,1.0,0.0,FALSE
159,4,11,0,1,28,0.0,1.0,0.0,FALSE
183,6,5,0,2,24,0.078,0.709,0.213,FALSE
67,4,2,0,1,12,0.223,0.637,0.14,TRUE
79,7,0,0,0,9,0.0,1.0,0.0,FALSE
151,5,8,0,1,25,0.052,0.843,0.104,TRUE
92,5,2,0,2,15,0.0,1.0,0.0,TRUE
52,4,0,0,0,10,0.208,0.792,0.0,TRUE
114,4,0,0,1,22,0.0,1.0,0.0,TRUE
116,5,0,0,2,19,0.187,0.813,0.0,TRUE
198,5,5,0,2,33,0.164,0.836,0.0,TRUE
177,5,0,0,3,28,0.231,0.686,0.083,TRUE
79,5,2,0,2,13,0.184,0.816,0.0,FALSE
131,4,2,0,2,23,0.0,1.0,0.0,FALSE
159,4,0,0,2,29,0.122,0.878,0.0,FALSE
104,5,2,0,2,16,0.097,0.748,0.155,FALSE
138,4,4,0,3,26,0.101,0.83,0.069,TRUE
57,4,0,0,1,10,0.0,1.0,0.0,FALSE
80,4,2,0,3,15,0.0,0.802,0.198,FALSE
258,4,16,0,1,45,0.056,0.944,0.0,TRUE
148,4,2,0,2,26,0.088,0.912,0.0,FALSE
76,4,4,0,2,13,0.245,0.755,0.0,TRUE
70,6,4,0,1,10,0.0,1.0,0.0,TRUE
132,4,4,0,1,23,0.0,1.0,0.0,TRUE
65,5,1,0,1,11,0.0,1.0,0.0,TRUE
82,4,4,0,0,14,0.0,1.0,0.0,TRUE
163,4,2,0,3,29,0.169,0.831,0.0,TRUE
71,5,0,0,0,12,0.085,0.693,0.222,FALSE
101,5,0,0,1,16,0.0,0.824,0.176,FALSE
130,4,0,0,3,22,0.0,1.0,0.0,TRUE
159,4,0,0,1,29,0.256,0.744,0.0,FALSE
31,5,0,0,0,5,0.0,0.656,0.344,TRUE
100,4,0,0,1,17,0.0,1.0,0.0,FALSE
131,5,0,0,2,22,0.0,0.862,0.138,FALSE
174,6,0,0,1,25,0.384,0.616,0.0,TRUE
35,4,4,0,0,7,0.0,0.679,0.321,TRUE
109,5,2,0,1,17,0.0,0.781,0.219,FALSE
137,4,0,0,2,24,0.087,0.913,0.0,TRUE
52,4,0,0,1,9,0.239,0.761,0.0,FALSE
68,5,0,0,2,10,0.0,0.714,0.286,FALSE
39,4,2,0,1,8,0.362,0.638,0.0,FALSE
222,4,6,0,3,42,0.123,0.705,0.172,TRUE
146,5,9,0,2,24,0.095,0.905,0.0,TRUE
70,4,0,0,0,14,0.0,1.0,0.0,TRUE
86,6,0,0,3,12,0.0,1.0,0.0,FALSE
71,4,0,0,1,13,0.0,1.0,0.0,FALSE
95,4,0,0,2,17,0.0,0.661,0.339,FALSE
152,5,8,0,1,25,0.156,0.807,0.037,TRUE
76,4,0,0,0,14,0.245,0.755,0.0,TRUE
114,5,3,0,1,18,0.0,1.0,0.0,TRUE
94,5,2,0,0,15,0.0,1.0,0.0,FALSE
72,5,2,0,0,12,0.0,1.0,0.0,TRUE
61,4,0,0,0,11,0.174,0.826,0.0,FALSE
89,5,0,0,3,13,0.0,0.839,0.161,TRUE
78,5,3,0,3,13,0.155,0.845,0.0,TRUE
177,4,2,1,4,33,0.076,0.84,0.084,TRUE
43,5,0,0,0,7,0.0,1.0,0.0,TRUE
90,5,0,0,1,14,0.21,0.659,0.131,TRUE
72,5,0,1,1,11,0.098,0.677,0.225,FALSE
83,4,1,0,2,16,0.205,0.795,0.0,TRUE
152,4,0,0,2,27,0.094,0.747,0.159,TRUE
155,5,0,0,0,25,0.0,0.895,0.105,FALSE
76,4,0,0,1,13,0.149,0.851,0.0,FALSE
121,4,0,0,2,21,0.0,1.0,0.0,TRUE
248,5,0,0,7,41,0.0,0.962,0.038,TRUE
158,4,4,0,1,28,0.062,0.855,0.082,TRUE
370,5,0,0,6,61,0.079,0.881,0.04,TRUE
93,4,2,0,2,16,0.0,1.0,0.0,FALSE
129,5,0,0,2,21,0.0,0.844,0.156,TRUE
112,4,0,0,5,20,0.0,1.0,0.0,FALSE
121,5,5,0,2,20,0.0,0.856,0.144,FALSE
72,4,7,0,1,13,0.0,1.0,0.0,FALSE
145,4,8,0,1,25,0.0,1.0,0.0,TRUE
68,5,0,0,0,10,0.0,0.611,0.389,FALSE
127,5,1,0,2,19,0.0,1.0,0.0,TRUE
99,3,0,0,2,21,0.0,0.889,0.111,TRUE
79,4,6,0,0,14,0.268,0.655,0.077,TRUE
154,4,0,0,3,27,0.0,1.0,0.0,FALSE
114,5,0,0,3,19,0.0,1.0,0.0,TRUE
98,4,0,0,1,19,0.0,1.0,0.0,TRUE
62,5,0,0,1,10,0.0,1.0,0.0,FALSE
162,5,8,0,1,25,0.0,0.813,0.187,FALSE
111,4,0,0,0,19,0.0,1.0,0.0,FALSE
51,4,2,0,1,10,0.244,0.756,0.0,FALSE
105,4,0,0,2,19,0.0,1.0,0.0,TRUE
41,5,0,0,0,7,0.0,0.676,0.324,FALSE
123,5,0,0,1,20,0.0,1.0,0.0,FALSE
100,4,0,0,1,19,0.318,0.682,0.0,TRUE
158,5,1,0,3,25,0.0,0.913,0.087,FALSE
108,5,2,0,1,17,0.0,1.0,0.0,TRUE
51,4,2,0,1,9,0.0,1.0,0.0,FALSE
69,6,0,0,2,10,0.0,0.796,0.204,TRUE
128,5,2,0,2,20,0.059,0.849,0.092,TRUE
163,5,0,0,0,27,0.0,1.0,0.0,TRUE
146,5,2,0,2,22,0.203,0.797,0.0,TRUE
87,4,0,0,1,16,0.078,0.782,0.14,TRUE
108,6,4,0,0,15,0.369,0.631,0.0,TRUE
62,4,0,0,1,12,0.113,0.887,0.0,FALSE
137,4,2,0,2,25,0.181,0.819,0.0,TRUE
53,5,0,0,1,8,0.0,1.0,0.0,FALSE
39,4,2,0,0,7,0.0,1.0,0.0,TRUE
149,5,0,0,1,22,0.0,0.797,0.203,FALSE
79,5,0,0,1,13,0.0,1.0,0.0,TRUE
74,4,0,0,1,15,0.08,0.92,0.0,FALSE
126,5,3,0,2,20,0.336,0.664,0.0,TRUE
175,4,6,0,5,33,0.0,0.843,0.157,TRUE
74,4,0,0,1,13,0.0,0.788,0.212,FALSE
197,5,0,0,3,33,0.184,0.816,0.0,TRUE
137,5,8,0,0,23,0.173,0.827,0.0,FALSE
16,4,0,0,0,3,0.636,0.364,0.0,FALSE
113,4,0,0,1,20,0.161,0.724,0.115,TRUE
133,4,3,0,2,24,0.0,1.0,0.0,FALSE
158,4,0,0,1,29,0.0,0.919,0.081,FALSE
87,7,0,0,0,11,0.0,0.616,0.384,FALSE
140,4,0,0,2,28,0.15,0.85,0.0,TRUE
115,5,0,0,0,19,0.0,1.0,0.0,FALSE
146,5,2,0,4,24,0.096,0.812,0.092,TRUE
